,ID,Date_Time,Year,Month,Mdate,Day,Time,sensor_id,Sensor_Name,Hourly_Counts,sensor_description,sensor_name,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
817,1683815,11/,2016,November,21,Monday,21,26,QV Market-Elizabeth St (West),313,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
818,1683816,11/,2016,November,21,Monday,21,27,QV Market-Peel St,72,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
819,1683817,11/,2016,November,21,Monday,21,28,The Arts Centre,999,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
820,1683818,11/,2016,November,21,Monday,21,29,St Kilda Rd-Alexandra Gardens,212,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
821,1683819,11/,2016,November,21,Monday,21,30,Lonsdale St (South),577,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
822,1683820,11/,2016,November,21,Monday,21,31,Lygon St (West),584,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
823,1683821,11/,2016,November,21,Monday,21,32,City Square,920,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
824,1683822,11/,2016,November,21,Monday,21,33,Flinders St-Spring St (West),69,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
825,1683823,11/,2016,November,21,Monday,21,34,Flinders St-Spark La,102,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
826,1683824,11/,2016,November,21,Monday,21,35,Southbank,1518,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
827,1683825,11/,2016,November,21,Monday,21,36,Queen St (West),129,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
828,1683826,11/,2016,November,21,Monday,21,37,Lygon St (East),315,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
829,1683827,11/,2016,November,21,Monday,21,38,Flinders St-Swanston St (West),1952,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
830,1683828,11/,2016,November,21,Monday,21,39,Alfred Place,96,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
831,1683829,11/,2016,November,21,Monday,21,40,Lonsdale St-Spring St (West),162,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
832,1683830,11/,2016,November,21,Monday,21,42,Grattan St-Swanston St (West),110,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
833,1683831,11/,2016,November,21,Monday,21,43,Monash Rd-Swanston St (West),72,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
834,1683832,11/,2016,November,21,Monday,21,44,Tin Alley-Swanston St (West),59,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
835,1683833,11/,2016,November,21,Monday,21,53,Collins St (North),302,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
836,1683834,11/,2016,November,21,Monday,22,1,Bourke Street Mall (North),298,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
837,1683835,11/,2016,November,21,Monday,22,2,Bourke Street Mall (South),166,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
838,1683836,11/,2016,November,21,Monday,22,5,Princes Bridge,568,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
839,1683837,11/,2016,November,21,Monday,22,6,Flinders Street Station Underpass,754,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
840,1683838,11/,2016,November,21,Monday,22,8,Webb Bridge,20,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
841,1683839,11/,2016,November,21,Monday,22,9,Southern Cross Station,66,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
842,1683840,11/,2016,November,21,Monday,22,10,Victoria Point,60,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
843,1683841,11/,2016,November,21,Monday,22,11,Waterfront City,14,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
844,1683842,11/,2016,November,21,Monday,22,12,New Quay,91,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
845,1683843,11/,2016,November,21,Monday,22,13,Flagstaff Station,188,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
846,1683844,11/,2016,November,21,Monday,22,14,Sandridge Bridge,241,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
847,1683845,11/,2016,November,21,Monday,22,15,State Library,376,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
848,1683846,11/,2016,November,21,Monday,22,17,Collins Place (South),134,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
849,1683847,11/,2016,November,21,Monday,22,18,Collins Place (North),41,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
850,1683848,11/,2016,November,21,Monday,22,19,Chinatown-Swanston St (North),439,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
851,1683849,11/,2016,November,21,Monday,22,20,Chinatown-Lt Bourke St (South),238,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
852,1683850,11/,2016,November,21,Monday,22,21,Bourke St-Russell St (West),382,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
853,1683851,11/,2016,November,21,Monday,22,24,Spencer St-Collins St (North),440,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
854,1683852,11/,2016,November,21,Monday,22,25,Melbourne Convention Exhibition Centre,175,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
855,1683853,11/,2016,November,21,Monday,22,26,QV Market-Elizabeth St (West),199,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
856,1683854,11/,2016,November,21,Monday,22,27,QV Market-Peel St,57,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
857,1683855,11/,2016,November,21,Monday,22,28,The Arts Centre,332,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
858,1683856,11/,2016,November,21,Monday,22,29,St Kilda Rd-Alexandra Gardens,98,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
859,1683857,11/,2016,November,21,Monday,22,30,Lonsdale St (South),411,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
860,1683858,11/,2016,November,21,Monday,22,31,Lygon St (West),332,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
861,1683859,11/,2016,November,21,Monday,22,32,City Square,355,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
862,1683860,11/,2016,November,21,Monday,22,33,Flinders St-Spring St (West),44,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
863,1683861,11/,2016,November,21,Monday,22,34,Flinders St-Spark La,100,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
864,1683862,11/,2016,November,21,Monday,22,35,Southbank,797,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
865,1683863,11/,2016,November,21,Monday,22,36,Queen St (West),72,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
866,1683864,11/,2016,November,21,Monday,22,37,Lygon St (East),164,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
867,1683865,11/,2016,November,21,Monday,22,38,Flinders St-Swanston St (West),1057,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
868,1683866,11/,2016,November,21,Monday,22,39,Alfred Place,102,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
869,1683867,11/,2016,November,21,Monday,22,40,Lonsdale St-Spring St (West),68,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
870,1683868,11/,2016,November,21,Monday,22,42,Grattan St-Swanston St (West),53,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
871,1683869,11/,2016,November,21,Monday,22,43,Monash Rd-Swanston St (West),44,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
872,1683870,11/,2016,November,21,Monday,22,44,Tin Alley-Swanston St (West),28,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
873,1683871,11/,2016,November,21,Monday,22,53,Collins St (North),122,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
874,1683872,11/,2016,November,21,Monday,23,1,Bourke Street Mall (North),170,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
875,1683873,11/,2016,November,21,Monday,23,2,Bourke Street Mall (South),99,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
876,1683874,11/,2016,November,21,Monday,23,5,Princes Bridge,354,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
877,1683875,11/,2016,November,21,Monday,23,6,Flinders Street Station Underpass,480,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
878,1683876,11/,2016,November,21,Monday,23,8,Webb Bridge,14,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
879,1683877,11/,2016,November,21,Monday,23,9,Southern Cross Station,35,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
880,1683878,11/,2016,November,21,Monday,23,10,Victoria Point,34,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
881,1683879,11/,2016,November,21,Monday,23,11,Waterfront City,11,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
882,1683880,11/,2016,November,21,Monday,23,12,New Quay,39,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
883,1683881,11/,2016,November,21,Monday,23,13,Flagstaff Station,114,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
884,1683882,11/,2016,November,21,Monday,23,14,Sandridge Bridge,182,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
885,1683883,11/,2016,November,21,Monday,23,15,State Library,221,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
886,1683884,11/,2016,November,21,Monday,23,17,Collins Place (South),95,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
887,1683885,11/,2016,November,21,Monday,23,18,Collins Place (North),36,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
888,1683886,11/,2016,November,21,Monday,23,19,Chinatown-Swanston St (North),237,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
889,1683887,11/,2016,November,21,Monday,23,20,Chinatown-Lt Bourke St (South),178,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
890,1683888,11/,2016,November,21,Monday,23,21,Bourke St-Russell St (West),307,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
891,1683889,11/,2016,November,21,Monday,23,24,Spencer St-Collins St (North),218,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
892,1683890,11/,2016,November,21,Monday,23,25,Melbourne Convention Exhibition Centre,98,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
893,1683891,11/,2016,November,21,Monday,23,26,QV Market-Elizabeth St (West),173,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
894,1683892,11/,2016,November,21,Monday,23,27,QV Market-Peel St,37,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
895,1683893,11/,2016,November,21,Monday,23,28,The Arts Centre,168,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
896,1683894,11/,2016,November,21,Monday,23,29,St Kilda Rd-Alexandra Gardens,55,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
897,1683895,11/,2016,November,21,Monday,23,30,Lonsdale St (South),311,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
898,1683896,11/,2016,November,21,Monday,23,31,Lygon St (West),162,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
899,1683897,11/,2016,November,21,Monday,23,32,City Square,289,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
900,1683898,11/,2016,November,21,Monday,23,33,Flinders St-Spring St (West),25,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
901,1683899,11/,2016,November,21,Monday,23,34,Flinders St-Spark La,45,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
902,1683900,11/,2016,November,21,Monday,23,35,Southbank,384,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
903,1683901,11/,2016,November,21,Monday,23,36,Queen St (West),22,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
904,1683902,11/,2016,November,21,Monday,23,37,Lygon St (East),159,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
905,1683903,11/,2016,November,21,Monday,23,38,Flinders St-Swanston St (West),875,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
906,1683904,11/,2016,November,21,Monday,23,39,Alfred Place,41,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
907,1683905,11/,2016,November,21,Monday,23,40,Lonsdale St-Spring St (West),36,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
908,1683906,11/,2016,November,21,Monday,23,42,Grattan St-Swanston St (West),39,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
909,1683907,11/,2016,November,21,Monday,23,43,Monash Rd-Swanston St (West),13,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
910,1683908,11/,2016,November,21,Monday,23,44,Tin Alley-Swanston St (West),13,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
911,1683909,11/,2016,November,21,Monday,23,53,Collins St (North),55,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
