,id,date_time,year,month,mdate,day,time,sensor_id,sensor_name_x,hourly_counts,sensor_description,sensor_name_y,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
185049,2654879,5/2/2019,2019,May,2,Thursday,2,25,Melbourne Convention Exhibition Centre,15,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185050,2654880,5/2/2019,2019,May,2,Thursday,2,26,QV Market-Elizabeth St (West),61,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185051,2654881,5/2/2019,2019,May,2,Thursday,2,27,QV Market-Peel St,3,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185052,2654882,5/2/2019,2019,May,2,Thursday,2,28,The Arts Centre,16,The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185053,2654883,5/2/2019,2019,May,2,Thursday,2,30,Lonsdale St (South),65,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185054,2654884,5/2/2019,2019,May,2,Thursday,2,31,Lygon St (West),18,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185055,2654885,5/2/2019,2019,May,2,Thursday,2,33,Flinders St-Spring St (West),6,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185056,2654886,5/2/2019,2019,May,2,Thursday,2,34,Flinders St-Spark La,7,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185057,2654887,5/2/2019,2019,May,2,Thursday,2,35,Southbank,33,Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185058,2654888,5/2/2019,2019,May,2,Thursday,2,36,Queen St (West),7,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185059,2654889,5/2/2019,2019,May,2,Thursday,2,37,Lygon St (East),11,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185060,2654890,5/2/2019,2019,May,2,Thursday,2,39,Alfred Place,3,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185061,2654891,5/2/2019,2019,May,2,Thursday,2,40,Lonsdale St-Spring St (West),12,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185062,2654892,5/2/2019,2019,May,2,Thursday,2,42,Grattan St-Swanston St (West),45,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185063,2654893,5/2/2019,2019,May,2,Thursday,2,43,Monash Rd-Swanston St (West),25,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185064,2654894,5/2/2019,2019,May,2,Thursday,2,44,Tin Alley-Swanston St (West),9,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185065,2654895,5/2/2019,2019,May,2,Thursday,2,46,Pelham St (South),1,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185066,2654896,5/2/2019,2019,May,2,Thursday,2,47,Melbourne Central-Elizabeth St (East),30,Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185067,2654897,5/2/2019,2019,May,2,Thursday,2,48,QVM-Queen St (East),8,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185068,2654898,5/2/2019,2019,May,2,Thursday,2,49,QVM-Therry St (South),19,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185069,2654899,5/2/2019,2019,May,2,Thursday,2,50,Faraday St-Lygon St (West),8,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185070,2654900,5/2/2019,2019,May,2,Thursday,2,51,QVM-Franklin St (North),12,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185071,2654901,5/2/2019,2019,May,2,Thursday,2,52,Elizabeth St-Lonsdale St (South),16,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185072,2654902,5/2/2019,2019,May,2,Thursday,2,53,Collins St (North),13,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185073,2654903,5/2/2019,2019,May,2,Thursday,2,54,Lincoln-Swanston (West),39,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185074,2654904,5/2/2019,2019,May,2,Thursday,2,56,Lonsdale St - Elizabeth St (North),14,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185075,2654905,5/2/2019,2019,May,2,Thursday,2,57,Bourke St Bridge,4,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185076,2654906,5/2/2019,2019,May,2,Thursday,2,58,Bourke St - Spencer St (North),36,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185077,2654907,5/2/2019,2019,May,2,Thursday,2,59,Swanston St - RMIT Building 80,4,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185078,2654908,5/2/2019,2019,May,2,Thursday,2,60,Flinders La - Swanston St (West) Temp,96,Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185079,2654909,5/2/2019,2019,May,2,Thursday,3,1,Bourke Street Mall (North),12,Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185080,2654910,5/2/2019,2019,May,2,Thursday,3,2,Bourke Street Mall (South),12,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185081,2654911,5/2/2019,2019,May,2,Thursday,3,3,Melbourne Central,43,Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185082,2654912,5/2/2019,2019,May,2,Thursday,3,4,Town Hall (West),42,Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185083,2654913,5/2/2019,2019,May,2,Thursday,3,5,Princes Bridge,41,Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185084,2654914,5/2/2019,2019,May,2,Thursday,3,6,Flinders Street Station Underpass,51,Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185085,2654915,5/2/2019,2019,May,2,Thursday,3,7,Birrarung Marr,2,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185086,2654916,5/2/2019,2019,May,2,Thursday,3,8,Webb Bridge,0,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185087,2654917,5/2/2019,2019,May,2,Thursday,3,9,Southern Cross Station,4,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185088,2654918,5/2/2019,2019,May,2,Thursday,3,10,Victoria Point,1,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185089,2654919,5/2/2019,2019,May,2,Thursday,3,11,Waterfront City,0,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185090,2654920,5/2/2019,2019,May,2,Thursday,3,12,New Quay,1,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185091,2654921,5/2/2019,2019,May,2,Thursday,3,14,Sandridge Bridge,6,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185092,2654922,5/2/2019,2019,May,2,Thursday,3,15,State Library,21,State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185093,2654923,5/2/2019,2019,May,2,Thursday,3,17,Collins Place (South),6,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185094,2654924,5/2/2019,2019,May,2,Thursday,3,18,Collins Place (North),0,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185095,2654925,5/2/2019,2019,May,2,Thursday,3,19,Chinatown-Swanston St (North),19,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185096,2654926,5/2/2019,2019,May,2,Thursday,3,20,Chinatown-Lt Bourke St (South),21,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185097,2654927,5/2/2019,2019,May,2,Thursday,3,21,Bourke St-Russell St (West),53,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185098,2654928,5/2/2019,2019,May,2,Thursday,3,22,Flinders St-Elizabeth St (East),83,Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185099,2654929,5/2/2019,2019,May,2,Thursday,3,23,Spencer St-Collins St (South),9,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185100,2654930,5/2/2019,2019,May,2,Thursday,3,24,Spencer St-Collins St (North),29,Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185101,2654931,5/2/2019,2019,May,2,Thursday,3,25,Melbourne Convention Exhibition Centre,14,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185102,2654932,5/2/2019,2019,May,2,Thursday,3,26,QV Market-Elizabeth St (West),46,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185103,2654933,5/2/2019,2019,May,2,Thursday,3,27,QV Market-Peel St,1,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185104,2654934,5/2/2019,2019,May,2,Thursday,3,28,The Arts Centre,25,The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185105,2654935,5/2/2019,2019,May,2,Thursday,3,30,Lonsdale St (South),24,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185106,2654936,5/2/2019,2019,May,2,Thursday,3,31,Lygon St (West),28,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185107,2654937,5/2/2019,2019,May,2,Thursday,3,33,Flinders St-Spring St (West),2,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185108,2654938,5/2/2019,2019,May,2,Thursday,3,34,Flinders St-Spark La,1,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185109,2654939,5/2/2019,2019,May,2,Thursday,3,35,Southbank,15,Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185110,2654940,5/2/2019,2019,May,2,Thursday,3,36,Queen St (West),7,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185111,2654941,5/2/2019,2019,May,2,Thursday,3,37,Lygon St (East),6,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185112,2654942,5/2/2019,2019,May,2,Thursday,3,39,Alfred Place,9,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185113,2654943,5/2/2019,2019,May,2,Thursday,3,40,Lonsdale St-Spring St (West),8,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185114,2654944,5/2/2019,2019,May,2,Thursday,3,42,Grattan St-Swanston St (West),10,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185115,2654945,5/2/2019,2019,May,2,Thursday,3,43,Monash Rd-Swanston St (West),3,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185116,2654946,5/2/2019,2019,May,2,Thursday,3,44,Tin Alley-Swanston St (West),8,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185117,2654947,5/2/2019,2019,May,2,Thursday,3,46,Pelham St (South),2,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185118,2654948,5/2/2019,2019,May,2,Thursday,3,47,Melbourne Central-Elizabeth St (East),17,Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185119,2654949,5/2/2019,2019,May,2,Thursday,3,48,QVM-Queen St (East),13,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185120,2654950,5/2/2019,2019,May,2,Thursday,3,49,QVM-Therry St (South),20,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185121,2654951,5/2/2019,2019,May,2,Thursday,3,50,Faraday St-Lygon St (West),4,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185122,2654952,5/2/2019,2019,May,2,Thursday,3,51,QVM-Franklin St (North),9,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185123,2654953,5/2/2019,2019,May,2,Thursday,3,52,Elizabeth St-Lonsdale St (South),8,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185124,2654954,5/2/2019,2019,May,2,Thursday,3,53,Collins St (North),19,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185125,2654955,5/2/2019,2019,May,2,Thursday,3,54,Lincoln-Swanston (West),3,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185126,2654956,5/2/2019,2019,May,2,Thursday,3,56,Lonsdale St - Elizabeth St (North),6,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185127,2654957,5/2/2019,2019,May,2,Thursday,3,57,Bourke St Bridge,11,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185128,2654958,5/2/2019,2019,May,2,Thursday,3,58,Bourke St - Spencer St (North),37,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185129,2654959,5/2/2019,2019,May,2,Thursday,3,59,Swanston St - RMIT Building 80,1,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185130,2654960,5/2/2019,2019,May,2,Thursday,3,60,Flinders La - Swanston St (West) Temp,42,Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185131,2654961,5/2/2019,2019,May,2,Thursday,4,1,Bourke Street Mall (North),14,Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185132,2654962,5/2/2019,2019,May,2,Thursday,4,2,Bourke Street Mall (South),19,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185133,2654963,5/2/2019,2019,May,2,Thursday,4,3,Melbourne Central,32,Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185134,2654964,5/2/2019,2019,May,2,Thursday,4,4,Town Hall (West),33,Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185135,2654965,5/2/2019,2019,May,2,Thursday,4,5,Princes Bridge,58,Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185136,2654966,5/2/2019,2019,May,2,Thursday,4,6,Flinders Street Station Underpass,63,Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185137,2654967,5/2/2019,2019,May,2,Thursday,4,7,Birrarung Marr,21,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185138,2654968,5/2/2019,2019,May,2,Thursday,4,8,Webb Bridge,4,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185139,2654969,5/2/2019,2019,May,2,Thursday,4,9,Southern Cross Station,6,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185140,2654970,5/2/2019,2019,May,2,Thursday,4,10,Victoria Point,0,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185141,2654971,5/2/2019,2019,May,2,Thursday,4,11,Waterfront City,0,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185142,2654972,5/2/2019,2019,May,2,Thursday,4,12,New Quay,2,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185143,2654973,5/2/2019,2019,May,2,Thursday,4,14,Sandridge Bridge,31,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185144,2654974,5/2/2019,2019,May,2,Thursday,4,15,State Library,9,State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185145,2654975,5/2/2019,2019,May,2,Thursday,4,17,Collins Place (South),10,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185146,2654976,5/2/2019,2019,May,2,Thursday,4,18,Collins Place (North),6,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185147,2654977,5/2/2019,2019,May,2,Thursday,4,19,Chinatown-Swanston St (North),13,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185148,2654978,5/2/2019,2019,May,2,Thursday,4,20,Chinatown-Lt Bourke St (South),24,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185149,2654979,5/2/2019,2019,May,2,Thursday,4,21,Bourke St-Russell St (West),25,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185150,2654980,5/2/2019,2019,May,2,Thursday,4,22,Flinders St-Elizabeth St (East),68,Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185151,2654981,5/2/2019,2019,May,2,Thursday,4,23,Spencer St-Collins St (South),6,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185152,2654982,5/2/2019,2019,May,2,Thursday,4,24,Spencer St-Collins St (North),38,Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185153,2654983,5/2/2019,2019,May,2,Thursday,4,25,Melbourne Convention Exhibition Centre,31,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185154,2654984,5/2/2019,2019,May,2,Thursday,4,26,QV Market-Elizabeth St (West),45,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185155,2654985,5/2/2019,2019,May,2,Thursday,4,27,QV Market-Peel St,7,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185156,2654986,5/2/2019,2019,May,2,Thursday,4,28,The Arts Centre,54,The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185157,2654987,5/2/2019,2019,May,2,Thursday,4,30,Lonsdale St (South),26,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185158,2654988,5/2/2019,2019,May,2,Thursday,4,31,Lygon St (West),14,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
